tfopwg_disp,,ra,,dec,pl_orbper,,,,pl_trandurh,,,,pl_trandep,,,,pl_rade,,,,pl_insol,,,,pl_eqt,,,,st_teff,,,,st_rad
CANDIDATE,,286.17053,,43.008911,7.06321927,,,,2.411,,,,2.07E+02,,,,1.21,,,,110.22,,,,827,,,,5305,,,,0.818
FALSE POSITIVE,,298.55576,,41.034061,0.584310213,,,,2.1801,,,,8.09E+02,,,,23.09,,,,4190.91,,,,2053,,,,5783,,,,0.88
CANDIDATE,,287.53577,,48.727791,25.384175,,,,3.576,,,,5.94E+02,,,,2.44,,,,42.01,,,,649,,,,6137,,,,0.994
CANDIDATE,,285.31125,,47.848564,15.79196594,,,,7.2772,,,,2.03E+02,,,,2.4,,,,161.97,,,,910,,,,5758,,,,1.704
CANDIDATE,,295.84747,,40.006721,5.77207177,,,,2.605,,,,3.29E+02,,,,1.54,,,,165.58,,,,915,,,,5591,,,,0.86
CANDIDATE,,294.8418,,39.91888,46.151253,,,,5.346,,,,6.49E+02,,,,2.08,,,,7.59,,,,423,,,,5204,,,,0.769
CANDIDATE,,292.61511,,42.764252,8.16733851,,,,3.337,,,,1.05E+02,,,,1.03,,,,132.43,,,,865,,,,5808,,,,0.902
CANDIDATE,,291.38599,,41.990269,12.81590421,,,,6.3856,,,,2.21E+02,,,,2.26,,,,183.68,,,,939,,,,5788,,,,1.474
FALSE POSITIVE,,291.77182,,41.098068,79.99623328,,,,6.3339,,,,2.44E+04,,,,40.73,,,,62.49,,,,717,,,,6796,,,,2.49
CANDIDATE,,294.23764,,45.197105,5.424749327,,,,1.139,,,,7.68E+03,,,,5.15,,,,36.05,,,,625,,,,4137,,,,0.591
CANDIDATE,,288.17789,,47.36668,165.3447044,,,,3.09,,,,4.90E+03,,,,6.98,,,,1.93,,,,301,,,,5594,,,,0.812
CANDIDATE,,293.93347,,40.59074,3.606940379,,,,1.0418,,,,4.32E+02,,,,2.04,,,,283.23,,,,1046,,,,5508,,,,0.84
FALSE POSITIVE,,298.41934,,40.440819,69.2002312,,,,5.679,,,,2.27E+03,,,,45.24,,,,27.66,,,,585,,,,7044,,,,1.267
CANDIDATE,,284.83841,,42.070431,6.26404774,,,,2.39,,,,3.79E+02,,,,1.55,,,,101.27,,,,809,,,,5032,,,,0.817
CANDIDATE,,296.27771,,46.89986,23.1985852,,,,9.821,,,,2.25E+02,,,,2.61,,,,93.34,,,,793,,,,5416,,,,1.756
CANDIDATE,,296.27771,,46.89986,5.77721259,,,,2.462,,,,1.34E+02,,,,2.17,,,,596.37,,,,1260,,,,5416,,,,1.756
FALSE POSITIVE,,291.00287,,44.899452,0.905037231,,,,1.4351,,,,3.75E+01,,,,1.1,,,,11199.46,,,,2627,,,,6223,,,,1.763
CANDIDATE,,289.53882,,41.892818,59.4969009,,,,5.404,,,,1.26E+03,,,,2.92,,,,4.36,,,,369,,,,4817,,,,0.833
CANDIDATE,,289.36441,,41.53323,10.61345333,,,,0.9829,,,,1.50E+02,,,,1.77,,,,224.63,,,,987,,,,5865,,,,1.388
CANDIDATE,,285.19,,46.027962,48.6303805,,,,7.0805,,,,3.40E+02,,,,2.48,,,,28.6,,,,590,,,,6075,,,,1.352
CANDIDATE,,300.34406,,45.623219,40.5289885,,,,10.604,,,,3.61E+02,,,,5.92,,,,178.81,,,,933,,,,6443,,,,3.086
FALSE POSITIVE,,282.31351,,46.419399,0.571940563,,,,0.9031,,,,5.43E+01,,,,1.88,,,,28727.59,,,,3320,,,,5827,,,,2.286
FALSE POSITIVE,,299.93927,,45.83321,0.633514386,,,,1.2792,,,,1.79E+02,,,,0.81,,,,807.27,,,,1357,,,,4330,,,,0.618
FALSE POSITIVE,,294.37619,,38.75787,17.4166143,,,,2.445,,,,3.14E+02,,,,1.84,,,,64.73,,,,723,,,,5946,,,,1.017
CANDIDATE,,295.37738,,39.048031,16.3583482,,,,9.858,,,,1.16E+02,,,,2.23,,,,200.1,,,,959,,,,6133,,,,1.765
FALSE POSITIVE,,300.66025,,45.853519,36.0054414,,,,3.262,,,,1.18E+02,,,,3.33,,,,259.71,,,,1024,,,,7048,,,,2.838
CANDIDATE,,297.94476,,42.191879,13.9093544,,,,6.765,,,,8.68E+01,,,,1.33,,,,175.14,,,,928,,,,6052,,,,1.424
CANDIDATE,,289.10992,,39.68539,97.4463194,,,,6.765,,,,2.14E+03,,,,3.05,,,,1.52,,,,283,,,,4735,,,,0.686
FALSE POSITIVE,,291.44766,,38.149281,1.257689465,,,,0.8399,,,,9.46E+02,,,,2.45,,,,1244.66,,,,1513,,,,5676,,,,0.787
CANDIDATE,,291.46866,,40.343849,4.081411554,,,,2.3239,,,,1.72E+02,,,,1,,,,77,,,,755,,,,4498,,,,0.635
CANDIDATE,,291.46866,,40.343849,11.41941928,,,,3.3075,,,,1.51E+02,,,,0.99,,,,19.47,,,,536,,,,4498,,,,0.635
CANDIDATE,,291.46866,,40.343849,6.83440674,,,,2.2726,,,,1.77E+02,,,,1.01,,,,38.68,,,,636,,,,4498,,,,0.635
CANDIDATE,,295.66913,,38.795841,174.636181,,,,15.679,,,,2.50E+03,,,,11.12,,,,12.65,,,,481,,,,5974,,,,2.232
CANDIDATE,,287.00909,,46.796101,24.4004378,,,,2.987,,,,8.61E+02,,,,2.47,,,,8.64,,,,437,,,,4583,,,,0.674
FALSE POSITIVE,,285.68408,,38.262817,4.029810359,,,,3.3316,,,,1.11E+02,,,,1.77,,,,1132.21,,,,1479,,,,5929,,,,1.651
FALSE POSITIVE,,295.32401,,40.902191,1.287622419,,,,0.821,,,,3.65E+01,,,,0.87,,,,3450.59,,,,1957,,,,6170,,,,1.274
CANDIDATE,,284.04233,,41.699139,0.935115863,,,,1.6172,,,,6.48E+01,,,,1.05,,,,4811.82,,,,2124,,,,5874,,,,1.297
CANDIDATE,,283.56531,,46.904251,3.57551429,,,,2.364,,,,9.28E+01,,,,0.89,,,,299.19,,,,1061,,,,5213,,,,0.917
CANDIDATE,,298.21527,,45.406891,1.791877025,,,,1.166,,,,4.61E+01,,,,1.48,,,,5787.99,,,,2223,,,,6002,,,,2.139
CANDIDATE,,288.53854,,40.87711,136.205112,,,,5.568,,,,1.21E+03,,,,2.35,,,,0.89,,,,248,,,,4648,,,,0.675
CANDIDATE,,287.82639,,40.696602,6.30922043,,,,1.3251,,,,6.91E+02,,,,1.37,,,,31.73,,,,606,,,,4380,,,,0.53
CANDIDATE,,296.99655,,49.25642,2.94194296,,,,2.056,,,,2.78E+02,,,,1.22,,,,225.15,,,,988,,,,4901,,,,0.758
CANDIDATE,,297.94476,,42.191879,145.881936,,,,11.342,,,,1.57E+02,,,,1.8,,,,7.63,,,,424,,,,6052,,,,1.424
FALSE POSITIVE,,290.47311,,37.9062,1.146934644,,,,1.7247,,,,2.56E+02,,,,1.39,,,,1382.04,,,,1554,,,,5423,,,,0.862
FALSE POSITIVE,,293.6076,,42.058998,1.245353252,,,,2.152,,,,2.24E+02,,,,1.48,,,,1996.55,,,,1704,,,,5982,,,,0.96
CANDIDATE,,285.31125,,47.848564,82.2001239,,,,10.627,,,,2.34E+02,,,,2.57,,,,17.96,,,,525,,,,5758,,,,1.704
CANDIDATE,,296.21518,,39.52705,15.3626052,,,,3.736,,,,4.68E+02,,,,1.8,,,,32.23,,,,608,,,,5011,,,,0.851
CANDIDATE,,295.82144,,46.053028,0.843379985,,,,1.4474,,,,3.43E+02,,,,1.7,,,,1329.99,,,,1541,,,,4818,,,,0.856
CANDIDATE,,295.82144,,46.053028,6.56606941,,,,1.8455,,,,4.02E+02,,,,1.83,,,,86.27,,,,777,,,,4818,,,,0.856
CANDIDATE,,289.34732,,44.208511,10.49566303,,,,4.7356,,,,1.06E+02,,,,1.34,,,,244.59,,,,1009,,,,6214,,,,1.297
CANDIDATE,,294.54373,,40.313862,2.50343279,,,,1.534,,,,1.16E+03,,,,20.23,,,,408.12,,,,1147,,,,5174,,,,0.84
CANDIDATE,,284.41592,,48.65802,96.4562198,,,,11.195,,,,9.51E+02,,,,9.1,,,,65.96,,,,727,,,,7029,,,,2.704
CANDIDATE,,284.41592,,48.65802,44.5643831,,,,7.874,,,,3.61E+02,,,,5.8,,,,184.67,,,,940,,,,7029,,,,2.704
CANDIDATE,,283.74582,,48.373432,1.34155642,,,,1.6462,,,,5.82E+01,,,,0.74,,,,1715.26,,,,1642,,,,5779,,,,0.97
CANDIDATE,,291.57422,,38.655949,8.48299282,,,,2.505,,,,6.91E+01,,,,0.8,,,,141.04,,,,879,,,,5827,,,,0.933
CANDIDATE,,296.23282,,42.47279,0.665025941,,,,1.7542,,,,1.05E+02,,,,1.11,,,,5246.66,,,,2174,,,,5884,,,,1.07
CANDIDATE,,288.15671,,41.877972,234.635652,,,,6.965,,,,8.69E+02,,,,2.56,,,,1.2,,,,267,,,,5422,,,,0.885
CANDIDATE,,296.7236,,44.853142,253.374581,,,,22.889,,,,1.10E+03,,,,19.25,,,,22.41,,,,555,,,,5177,,,,5.949
CANDIDATE,,295.15219,,49.587601,13.32191461,,,,6.213,,,,1.34E+02,,,,2.88,,,,672.06,,,,1299,,,,6995,,,,2.274
CANDIDATE,,292.19971,,42.046089,7.69994466,,,,4.432,,,,7.09E+01,,,,0.92,,,,208.61,,,,969,,,,5727,,,,1.104
CANDIDATE,,292.19971,,42.046089,4.77466043,,,,3.804,,,,5.43E+01,,,,0.81,,,,395.06,,,,1137,,,,5727,,,,1.104
CANDIDATE,,285.19,,46.027962,29.39337161,,,,7.0445,,,,3.27E+02,,,,2.5,,,,55.98,,,,698,,,,6075,,,,1.352
CANDIDATE,,285.06491,,41.554871,2.164570593,,,,1.2862,,,,5.25E+02,,,,1.27,,,,88.91,,,,783,,,,3941,,,,0.554
FALSE POSITIVE,,297.58987,,40.60194,12.4258343,,,,28.1171,,,,4.49E+02,,,,2.75,,,,111.92,,,,830,,,,6185,,,,0.991
FALSE POSITIVE,,287.69272,,46.366928,0.873227249,,,,0.7948,,,,2.22E+02,,,,1.68,,,,5053.02,,,,2152,,,,6341,,,,1.111
CANDIDATE,,282.63138,,46.48111,2.88878583,,,,2.977,,,,4.09E+01,,,,0.84,,,,969.05,,,,1423,,,,5696,,,,1.331
CANDIDATE,,281.69159,,42.397549,21.1181653,,,,9.734,,,,1.13E+02,,,,2.89,,,,359.11,,,,1110,,,,6461,,,,2.566
CANDIDATE,,289.91742,,40.828606,5.06092282,,,,2.586,,,,7.16E+01,,,,0.98,,,,234.93,,,,998,,,,5637,,,,0.911
FALSE POSITIVE,,297.2952,,42.011681,7.37453336,,,,3.745,,,,3.04E+02,,,,87.08,,,,1770.84,,,,1654,,,,5028,,,,4.991
CANDIDATE,,298.83588,,40.29314,87.9724227,,,,14.638,,,,8.67E+02,,,,3.39,,,,9.37,,,,446,,,,5837,,,,1.159
CANDIDATE,,291.61188,,42.115971,0.568874717,,,,1.2177,,,,3.78E+02,,,,1.49,,,,2473.19,,,,1796,,,,5223,,,,0.78
CANDIDATE,,297.00354,,44.775089,0.910020582,,,,1.7956,,,,3.58E+02,,,,1.12,,,,380.16,,,,1127,,,,4297,,,,0.533
FALSE POSITIVE,,299.59561,,40.622822,22.023514,,,,1.932,,,,1.67E+03,,,,4.79,,,,39.45,,,,639,,,,5860,,,,0.936
CANDIDATE,,287.72565,,48.651379,1.07808492,,,,0.8551,,,,1.56E+02,,,,1.01,,,,951.61,,,,1417,,,,4906,,,,0.814
CANDIDATE,,286.3718,,43.691921,56.5732318,,,,4.188,,,,6.89E+02,,,,2.69,,,,3.79,,,,356,,,,4701,,,,0.775
FALSE POSITIVE,,295.77368,,43.671951,1.846861455,,,,1.6605,,,,6.49E+02,,,,2.23,,,,753.4,,,,1337,,,,5591,,,,0.86
CANDIDATE,,297.01883,,50.408981,3.568099612,,,,3.2131,,,,9.84E+01,,,,1.36,,,,926.89,,,,1407,,,,6007,,,,1.334
CANDIDATE,,280.51175,,44.159351,132.9955503,,,,7.436,,,,1.28E+03,,,,2.51,,,,0.8,,,,241,,,,4523,,,,0.659
CANDIDATE,,290.49512,,38.795479,6.002548291,,,,4.1628,,,,2.02E+02,,,,2.33,,,,504.79,,,,1209,,,,6204,,,,1.36
CANDIDATE,,290.49512,,38.795479,11.44865823,,,,4.953,,,,7.52E+01,,,,1.32,,,,213.39,,,,975,,,,6204,,,,1.36
CANDIDATE,,295.6088,,38.735741,24.85466504,,,,9.182,,,,7.76E+02,,,,7.61,,,,339.33,,,,1095,,,,6967,,,,2.527
CANDIDATE,,293.67532,,41.295361,60.92818866,,,,6.3336,,,,7.56E+02,,,,2.78,,,,11.28,,,,467,,,,5638,,,,1.023
CANDIDATE,,287.08997,,41.373878,8.512037736,,,,2.1861,,,,5.98E+02,,,,2.14,,,,117.11,,,,839,,,,5767,,,,0.881
FALSE POSITIVE,,289.1702,,50.627621,5.93720557,,,,4.882,,,,3.71E+02,,,,1.84,,,,150.81,,,,894,,,,5857,,,,0.712
FALSE POSITIVE,,289.21481,,50.650921,5.93719982,,,,3.95,,,,1.76E+02,,,,1.47,,,,297.14,,,,1059,,,,6102,,,,1.026
FALSE POSITIVE,,296.93594,,44.161045,1.63345402,,,,3.817,,,,3.59E+02,,,,24.87,,,,2211.18,,,,1750,,,,6283,,,,1.091
CANDIDATE,,289.88065,,51.277081,3.247548814,,,,2.5146,,,,2.10E+02,,,,1.41,,,,460.67,,,,1181,,,,5703,,,,0.975
FALSE POSITIVE,,290.99692,,37.199219,14.02245146,,,,8.08619,,,,2.01E+04,,,,14.93,,,,101.92,,,,810,,,,6061,,,,1.05
FALSE POSITIVE,,290.27777,,37.78933,2.442945167,,,,4.0145,,,,6.78E+02,,,,38.29,,,,1499.89,,,,1587,,,,5657,,,,1.428
FALSE POSITIVE,,291.534,,38.816261,1.312459403,,,,1.459,,,,3.69E+01,,,,1.65,,,,15018.33,,,,2824,,,,6543,,,,2.507
CANDIDATE,,283.33533,,47.208832,11.1916199,,,,2.1,,,,1.66E+02,,,,1.47,,,,88.34,,,,782,,,,5646,,,,0.956
CANDIDATE,,282.69995,,45.42577,2.99792926,,,,4.398,,,,4.54E+01,,,,1.12,,,,1611.51,,,,1616,,,,5888,,,,1.645
CANDIDATE,,290.51019,,38.743542,60.8660974,,,,4.397,,,,7.14E+02,,,,1.39,,,,0.84,,,,244,,,,3808,,,,0.522
FALSE POSITIVE,,287.19815,,38.42897,2.11547854,,,,3.665,,,,2.23E+02,,,,1.66,,,,1264.56,,,,1521,,,,6208,,,,1.024
CANDIDATE,,297.88464,,48.00145,174.731515,,,,8.257,,,,1.18E+03,,,,3,,,,1.6,,,,287,,,,5201,,,,0.897
FALSE POSITIVE,,300.93738,,45.49007,5.54867998,,,,4.665,,,,6.89E+01,,,,0.68,,,,143.26,,,,882,,,,5258,,,,0.835
FALSE POSITIVE,,300.93738,,45.49007,1.22174063,,,,7.443,,,,3.22E+01,,,,0.46,,,,1081.5,,,,1461,,,,5258,,,,0.835
CANDIDATE,,291.16437,,45.318291,3.48412874,,,,1.422,,,,1.62E+02,,,,1.16,,,,389.41,,,,1132,,,,5696,,,,0.921
CANDIDATE,,289.08606,,41.562958,13.74883059,,,,6.0968,,,,4.26E+02,,,,3.63,,,,213.84,,,,975,,,,5862,,,,1.67
CANDIDATE,,286.14804,,43.369202,0.858546796,,,,1.1,,,,1.06E+02,,,,0.88,,,,1846.35,,,,1671,,,,5269,,,,0.864
CANDIDATE,,287.08997,,41.373878,5.518195,,,,1.81,,,,2.71E+01,,,,0.46,,,,208.54,,,,969,,,,5767,,,,0.881
CANDIDATE,,297.354,,41.300049,4.603575293,,,,2.3499,,,,4.40E+02,,,,1.51,,,,101.65,,,,810,,,,4783,,,,0.741
CANDIDATE,,299.31955,,41.38464,24.30784323,,,,2.6054,,,,6.77E+02,,,,2.14,,,,18.87,,,,532,,,,5313,,,,0.82
CANDIDATE,,293.18033,,41.61776,19.67409703,,,,3.7535,,,,2.05E+02,,,,1.78,,,,60.37,,,,711,,,,6023,,,,1.031
CANDIDATE,,283.25549,,48.355232,3.487688776,,,,3.83661,,,,1.30E+03,,,,5.64,,,,1033.07,,,,1445,,,,5576,,,,1.593
CANDIDATE,,297.48691,,49.623451,81.737872,,,,6.6923,,,,6.29E+02,,,,2.16,,,,5.2,,,,385,,,,5559,,,,0.873
CANDIDATE,,291.66418,,38.619255,75.1122132,,,,4.9458,,,,3.75E+03,,,,23.23,,,,86.18,,,,777,,,,6201,,,,3.354
CANDIDATE,,284.47217,,39.911812,31.57865122,,,,2.12791,,,,2.13E+03,,,,4.52,,,,24.94,,,,570,,,,5733,,,,0.99
FALSE POSITIVE,,290.85458,,42.086922,110.3216727,,,,13.3624,,,,7.30E+03,,,,18.6,,,,79.11,,,,761,,,,9244,,,,2.025
CANDIDATE,,281.91568,,42.775509,5.88527364,,,,1.9531,,,,1.13E+02,,,,1.59,,,,583.47,,,,1253,,,,6070,,,,1.431
FALSE POSITIVE,,289.32925,,42.655811,1.086486129,,,,0.8383,,,,6.60E+01,,,,1.69,,,,9816.28,,,,2539,,,,5911,,,,2
CANDIDATE,,294.96811,,49.556511,3.76562031,,,,1.288,,,,2.33E+02,,,,19.39,,,,326.2,,,,1084,,,,5743,,,,0.853
CANDIDATE,,286.36157,,42.963921,86.1160885,,,,6.058,,,,8.75E+02,,,,3.11,,,,8.93,,,,441,,,,6161,,,,1.053
CANDIDATE,,292.18011,,49.20248,3.61460332,,,,3.227,,,,4.39E+01,,,,0.9,,,,900.38,,,,1397,,,,5799,,,,1.375
CANDIDATE,,288.45065,,40.245327,8.45744892,,,,3.2893,,,,7.74E+01,,,,1.02,,,,220.05,,,,982,,,,5903,,,,1.137
CANDIDATE,,296.85925,,50.560162,2.46288834,,,,1.724,,,,4.74E+01,,,,0.67,,,,883.43,,,,1391,,,,5893,,,,0.967
CANDIDATE,,292.73764,,42.014832,3.82223397,,,,1.924,,,,3.63E+02,,,,1.05,,,,30.84,,,,601,,,,3729,,,,0.514
CANDIDATE,,290.88831,,51.248169,17.067644,,,,6.026,,,,2.62E+02,,,,1.62,,,,82.56,,,,769,,,,6347,,,,0.996
FALSE POSITIVE,,297.42636,,43.816502,5.78542702,,,,2.271,,,,2.56E+02,,,,1.91,,,,510.79,,,,1212,,,,6555,,,,1.178
CANDIDATE,,290.99167,,40.229321,29.6099055,,,,7.433,,,,1.20E+02,,,,1.74,,,,37.12,,,,629,,,,5812,,,,1.122
CANDIDATE,,292.57336,,46.36684,3.42390809,,,,1.773,,,,1.53E+02,,,,1.25,,,,508.75,,,,1212,,,,5788,,,,1.015
CANDIDATE,,293.18033,,41.61776,5.21104597,,,,3.3447,,,,1.03E+02,,,,1.18,,,,354.82,,,,1107,,,,6023,,,,1.031
CANDIDATE,,293.92972,,41.602871,35.5969684,,,,6.691,,,,6.85E+02,,,,3.72,,,,41.06,,,,646,,,,6212,,,,1.209
FALSE POSITIVE,,288.82303,,42.542728,1.633107509,,,,1.491,,,,6.08E+01,,,,0.53,,,,324.97,,,,1083,,,,4579,,,,0.684
FALSE POSITIVE,,288.9256,,42.531509,66.1544958,,,,6.945,,,,1.97E+03,,,,3.33,,,,2.33,,,,315,,,,4679,,,,0.643
CANDIDATE,,296.46732,,42.598785,11.57890926,,,,2.7207,,,,2.43E+02,,,,2.06,,,,193.48,,,,951,,,,6156,,,,1.303
CANDIDATE,,281.91568,,42.775509,10.10463142,,,,2.369,,,,1.15E+02,,,,1.59,,,,283.38,,,,1046,,,,6070,,,,1.431
CANDIDATE,,291.38776,,44.52911,42.88247951,,,,9.7471,,,,4.09E+02,,,,3.61,,,,59.6,,,,709,,,,6143,,,,1.763
CANDIDATE,,289.22617,,49.548199,9.43414171,,,,2.8112,,,,3.98E+03,,,,5.73,,,,92.39,,,,791,,,,5578,,,,0.886
CANDIDATE,,291.38776,,44.52911,22.95062278,,,,4.4814,,,,1.30E+02,,,,2.17,,,,137.23,,,,873,,,,6143,,,,1.763
FALSE POSITIVE,,299.67615,,40.856491,498.391282,,,,6.135,,,,1.59E+03,,,,17.14,,,,3.11,,,,339,,,,5134,,,,3.107
CANDIDATE,,299.12244,,41.86676,125.6291479,,,,9.108,,,,7.84E+03,,,,10.02,,,,5.35,,,,388,,,,5819,,,,1.111
FALSE POSITIVE,,296.78445,,43.619011,45.1178526,,,,3.737,,,,3.89E+02,,,,2.78,,,,16.87,,,,517,,,,5585,,,,1.038
CANDIDATE,,298.40137,,44.838181,4.17939037,,,,2.647,,,,1.73E+02,,,,1.52,,,,478.98,,,,1194,,,,5633,,,,1.162
CANDIDATE,,294.54041,,44.190979,10.9192653,,,,4.572,,,,9.11E+01,,,,1.9,,,,355.29,,,,1107,,,,5745,,,,1.972
FALSE POSITIVE,,292.97775,,38.42078,0.803835923,,,,1.397,,,,5.26E+01,,,,0.78,,,,4863.18,,,,2129,,,,6242,,,,1.047
CANDIDATE,,295.58649,,49.666851,2.76263737,,,,1.821,,,,1.85E+02,,,,1.25,,,,544.05,,,,1231,,,,5772,,,,0.901
CANDIDATE,,281.11234,,43.227791,11.9216035,,,,5.009,,,,4.32E+01,,,,0.87,,,,123.89,,,,851,,,,6006,,,,1.082
CANDIDATE,,281.11234,,43.227791,6.80257947,,,,4.608,,,,3.27E+01,,,,0.73,,,,262.26,,,,1026,,,,6006,,,,1.082
CANDIDATE,,281.11234,,43.227791,8.70312154,,,,4.807,,,,3.20E+01,,,,0.72,,,,188.7,,,,945,,,,6006,,,,1.082
FALSE POSITIVE,,295.2374,,46.81963,1.332557603,,,,6.043,,,,2.25E+02,,,,19.88,,,,1983.27,,,,1703,,,,6091,,,,0.967
FALSE POSITIVE,,293.26605,,45.350697,11.32029599,,,,4.5866,,,,4.30E+03,,,,8.02,,,,102.12,,,,811,,,,5780,,,,1
CANDIDATE,,289.08606,,41.562958,26.723169,,,,8.501,,,,1.95E+02,,,,2.31,,,,88.1,,,,781,,,,5862,,,,1.67
CANDIDATE,,296.46732,,42.598785,16.39926461,,,,3.4108,,,,2.21E+02,,,,1.94,,,,121.53,,,,847,,,,6156,,,,1.303
CANDIDATE,,282.13553,,43.039101,18.73577127,,,,3.0356,,,,5.67E+02,,,,2.1,,,,24.66,,,,568,,,,5188,,,,0.795
CANDIDATE,,282.13553,,43.039101,8.43639829,,,,3.2451,,,,3.46E+02,,,,1.5,,,,71.51,,,,742,,,,5188,,,,0.795
CANDIDATE,,290.3815,,43.292988,13.78109471,,,,2.3188,,,,7.56E+02,,,,1.42,,,,6.17,,,,402,,,,3846,,,,0.503
CANDIDATE,,290.3815,,43.292988,23.08902241,,,,1.7012,,,,5.98E+02,,,,1.24,,,,3.1,,,,338,,,,3846,,,,0.503
CANDIDATE,,283.25549,,48.355232,6.02977241,,,,3.961,,,,5.46E+01,,,,1.18,,,,496.46,,,,1204,,,,5576,,,,1.593
CANDIDATE,,292.23492,,42.909458,135.1879934,,,,8.8191,,,,6.63E+02,,,,2.32,,,,3.33,,,,345,,,,5731,,,,0.906
CANDIDATE,,290.62524,,44.873959,172.7046083,,,,11.347,,,,6.59E+02,,,,2.85,,,,3.77,,,,355,,,,5851,,,,1.116
CANDIDATE,,291.2012,,51.144279,988.8811177,,,,5.9504,,,,5.06E+03,,,,10.81,,,,0.58,,,,223,,,,5755,,,,1.549
FALSE POSITIVE,,288.32147,,51.726601,44.14599042,,,,3.4015,,,,4.47E+03,,,,121.48,,,,35.87,,,,624,,,,6692,,,,1.152
FALSE POSITIVE,,288.32147,,51.726601,1.411627439,,,,1.0814,,,,5.15E+02,,,,2.99,,,,3523.63,,,,1966,,,,6692,,,,1.152
CANDIDATE,,285.57397,,38.400902,19.27082584,,,,4.1281,,,,6.66E+03,,,,7.74,,,,45.05,,,,661,,,,5779,,,,0.956
CANDIDATE,,295.58649,,49.666851,5.05368985,,,,2.514,,,,1.72E+02,,,,1.21,,,,243.06,,,,1007,,,,5772,,,,0.901
FALSE POSITIVE,,282.25177,,43.493759,4.39049637,,,,3.0112,,,,1.14E+02,,,,2.07,,,,1701.16,,,,1637,,,,6429,,,,1.908
CANDIDATE,,294.34164,,46.49876,13.1829329,,,,3.594,,,,5.18E+02,,,,1.84,,,,45.19,,,,661,,,,5382,,,,0.827
CANDIDATE,,284.92859,,42.42231,3.51575492,,,,1.381,,,,2.37E+02,,,,1.35,,,,269.57,,,,1033,,,,5094,,,,0.901
CANDIDATE,,288.45065,,40.245327,87.5177787,,,,2.55,,,,1.37E+02,,,,1.85,,,,9.76,,,,451,,,,5903,,,,1.137
FALSE POSITIVE,,297.85632,,40.218102,14.0498182,,,,2.907,,,,4.72E+02,,,,1.45,,,,12.56,,,,480,,,,4228,,,,0.652
CANDIDATE,,292.54575,,49.416969,14.2563272,,,,4.796,,,,2.06E+02,,,,1.73,,,,95.22,,,,797,,,,6140,,,,1.027
CANDIDATE,,296.28064,,50.755669,4.21223579,,,,7.898,,,,1.16E+02,,,,1.04,,,,146.4,,,,887,,,,5116,,,,0.7
CANDIDATE,,295.34967,,45.114552,0.968980781,,,,1.517,,,,1.19E+02,,,,1.08,,,,2730.51,,,,1844,,,,5866,,,,1
FALSE POSITIVE,,298.71362,,46.903118,8.589562,,,,9.885,,,,2.45E+02,,,,15.95,,,,148.61,,,,891,,,,5766,,,,0.945
CANDIDATE,,290.3815,,43.292988,10.31282204,,,,2.0138,,,,1.38E+02,,,,0.59,,,,9.07,,,,443,,,,3846,,,,0.503
CANDIDATE,,297.27188,,43.333309,35.58349688,,,,3.9885,,,,9.38E+02,,,,2.03,,,,6.54,,,,408,,,,4894,,,,0.684
CANDIDATE,,282.39194,,43.889351,15.77111067,,,,5.0574,,,,5.47E+02,,,,2.62,,,,75.61,,,,752,,,,5620,,,,1.143
CANDIDATE,,282.39194,,43.889351,157.0659976,,,,8.1289,,,,5.51E+02,,,,2.63,,,,3.53,,,,350,,,,5620,,,,1.143
CANDIDATE,,282.39194,,43.889351,7.305706326,,,,1.4228,,,,2.65E+02,,,,2.11,,,,210.72,,,,972,,,,5620,,,,1.143
CANDIDATE,,285.57397,,38.400902,38.90787517,,,,4.5271,,,,6.16E+03,,,,7.98,,,,17.66,,,,523,,,,5779,,,,0.956
CANDIDATE,,296.51059,,42.54744,1.951082219,,,,1.6975,,,,1.15E+03,,,,10.35,,,,3822.26,,,,2005,,,,5302,,,,2.426
CANDIDATE,,285.57397,,38.400902,1.59295975,,,,1.9313,,,,2.48E+02,,,,1.48,,,,1251.43,,,,1517,,,,5779,,,,0.956
FALSE POSITIVE,,292.6933,,37.705513,4.94402197,,,,4.062,,,,3.63E+02,,,,32.92,,,,958.29,,,,1419,,,,6013,,,,1.7
FALSE POSITIVE,,292.05676,,37.776192,6.71725648,,,,2.5207,,,,2.73E+02,,,,2.78,,,,603.71,,,,1264,,,,6078,,,,1.683
CANDIDATE,,292.05676,,37.776192,23.1375919,,,,3.35,,,,1.14E+02,,,,1.83,,,,115.86,,,,837,,,,6078,,,,1.683
CANDIDATE,,291.6756,,48.762562,6.07032548,,,,1.341,,,,3.12E+02,,,,1.36,,,,91.45,,,,789,,,,5076,,,,0.763
FALSE POSITIVE,,294.96246,,46.676289,1.33256952,,,,2.915,,,,1.64E+02,,,,1.06,,,,1076.99,,,,1461,,,,5547,,,,0.82
CANDIDATE,,298.75836,,41.159882,18.9763286,,,,2.379,,,,3.30E+02,,,,2.24,,,,39.11,,,,638,,,,5300,,,,0.986
CANDIDATE,,298.75836,,41.159882,6.34724702,,,,3.097,,,,1.60E+02,,,,1.35,,,,168.14,,,,919,,,,5300,,,,0.986
FALSE POSITIVE,,289.09106,,40.751122,7.19552624,,,,4.095,,,,2.15E+02,,,,1.67,,,,273.05,,,,1037,,,,6242,,,,1.093
